pv_sales,tw_sales,pv_entry_level_sales,pv_premium_sales,pv_export_sales,tw_export_sales,rural_demand_index,repo_rate,inflation_rate,consumer_confidence_index,urban_demand_index,automaker,region,vehicle_type,inventory_level,monsoon_index,gdp_growth,month,year
,62886.0,13390.0,,1604.0,14355.0,99.31,5.5,4.63,106.99,93.79,Hero MotoCorp,Lakshadweep,Two-Wheeler,,124.54,2.55,2,2015
11597.0,29733.0,7910.0,9044.0,4316.0,24182.0,97.23,7.25,7.09,85.21,98.99,Kia,Karnataka,Passenger Vehicle,30.0,97.77,3.34,3,2017
9206.0,40342.0,9375.0,6440.0,4112.0,25405.0,82.45,8.0,3.46,291.0938428463272,103.77,TVS Motor,Chandigarh,Two-Wheeler,,83.18,9.68,2,2023
21632.0,26585.0,13477.0,,5891.0,,102.68,5.25,,88.99,70.1,Suzuki Motorcycle,Lakshadweep,Passenger Vehicle,13.0,96.5,8.61,4,2020
25828.0,62203.0,6125.0,5459.0,2319.0,15017.0,72.97,7.75,,88.2,119.23,Bajaj Auto,Tripura,Passenger Vehicle,24.0,117.18,,7,2019
19045.0,,8175.0,5634.0,3350.0,13976.0,109.67,4.0,7.8,93.33,90.4,Toyota,Goa,Two-Wheeler,9.0,,6.45,3,2016
22911.0,31846.0,15286.0,3922.0,2931.0,15925.0,123.6,5.5,6.9,94.7,96.04,Suzuki Motorcycle,Tripura,Two-Wheeler,12.0,106.19,3.07,7,2025
18703.0,59570.0,5123.0,,4650.0,,99.31,5.5,5.36,90.35,101.91,Mahindra,Assam,Two-Wheeler,5.0,99.95,9.06,10,2025
15339.0,45654.0,14873.0,5148.0,4365.0,,118.18,6.25,5.66,96.67,90.33,Royal Enfield,Tamil Nadu,Passenger Vehicle,35.0,108.04,5.81,4,2020
12342.0,60469.0,8101.0,4538.0,3439.0,6352.0,88.31,5.0,6.31,,82.01,Yamaha,Tamil Nadu,Passenger Vehicle,24.0,112.15,,7,2017
5454.0,67434.0,,,2642.0,19787.0,73.76,8.0,7.72,130.14,87.75,Mahindra,Dadra & Nagar Haveli and Daman & Diu,,11.0,92.05,,3,2019
22389.0,62295.0,13971.0,10955.0,3381.0,18034.0,110.09,5.5,4.2,104.43,91.6,Hyundai,Punjab,Two-Wheeler,23.0,106.19,5.79,9,2022
14071.0,40617.0,9699.0,5950.0,2131.0,11993.0,93.85,7.25,7.67,93.44,88.95,Yamaha,Madhya Pradesh,Passenger Vehicle,17.0,137.37,7.45,4,2018
7558.0,91365.0,6814.0,5073.0,5446.0,18457.0,90.29,,4.27,92.95,99.28,Bajaj Auto,Madhya Pradesh,Passenger Vehicle,28.0,72.09,2.79,7,2017
12226.0,48813.0,8759.0,4420.0,2467.0,12145.0,124.37,6.0,6.2,99.52,102.32,Renault,Gujarat,Two-Wheeler,28.6751653401548,88.95,7.13,4,2017
18578.0,37243.0,,5717.0,3195.0,10013.0,106.11,6.0,4.09,68.35,116.66,Toyota,,Passenger Vehicle,13.0,105.98,7.39,8,2021
33062.0,73775.0,10518.0,6511.0,1649.0,4848.0,121.04,7.0,3.03,90.04,95.43,Maruti Suzuki,Mizoram,Two-Wheeler,14.0,127.04,3.22,5,2020
14167.0,30449.0,7810.0,10774.0,2670.0,11409.0,95.04,6.25,6.13,104.17,120.14,Hero MotoCorp,Odisha,Passenger Vehicle,33.0,101.92,7.77,6,2019
23580.0,71778.0,11658.0,17424.0,2105.0,10259.0,77.93,4.25,6.36,73.23,88.55,Maruti Suzuki,Chhattisgarh,Passenger Vehicle,18.0,77.29,3.43,5,2024
13005.0,33626.0,7443.0,3875.0,4089.0,6575.0,104.7,6.0,4.96,104.81,82.26,Renault,Madhya Pradesh,Two-Wheeler,23.0,117.15,7.16,9,2022
7280.0,65921.0,17692.0,8183.0,2984.0,10145.0,116.41,5.25,3.82,109.09,113.95,Bajaj Auto,Assam,Passenger Vehicle,14.0,91.63,8.94,12,2017
13330.0,28440.0,6478.0,4832.0,1804.0,12174.0,76.6,5.0,7.27,103.52,80.87,Bajaj Auto,Meghalaya,Passenger Vehicle,11.0,87.37,9.34,8,2023
25749.0,36780.0,10552.0,5692.0,3121.0,14942.0,100.22,6.25,2.92,-25.851579387486776,89.23,TVS Motor,Bihar,Two-Wheeler,24.0,158.98,2.75,11,2018
18033.0,37781.0,19098.0,5695.0,3034.0,11635.0,94.65,4.75,2.94,114.23,149.23,Toyota,Maharashtra,Two-Wheeler,20.0,114.52,4.39,2,2021
18563.0,77618.0,,6613.0,2024.0,19649.0,,6.5,5.36,79.06,114.54,Hyundai,Lakshadweep,Two-Wheeler,19.0,,9.88,7,2016
26767.0,32639.0,8629.0,6584.0,2231.0,17617.0,89.05,5.0,4.74,73.18,126.9,Maruti Suzuki,Jharkhand,Two-Wheeler,22.0,87.4,9.61,2,2022
29833.0,29206.0,9920.0,5136.0,2151.0,14027.0,97.55,7.0,2.85,121.95,106.8,Bajaj Auto,Uttar Pradesh,Passenger Vehicle,12.0,111.41,2.48,9,2018
31281.0,44934.0,10422.0,3414.0,4208.0,11951.0,94.05,,7.62,75.81,96.22,,Telangana,Passenger Vehicle,12.0,55.97,4.22,9,2015
7273.0,21778.0,12306.0,6648.0,3071.0,21486.0,101.47,7.5,6.57,95.33,99.88,Honda,Punjab,Passenger Vehicle,12.0,89.46,2.25,6,2024
19522.0,57984.0,19091.0,8607.0,1941.0,22231.0,,4.0,2.27,94.94,118.34,Hero MotoCorp,Andhra Pradesh,Two-Wheeler,22.0,97.83,5.17,8,2017
14307.0,41259.0,9351.0,5794.0,2964.0,2984.0,82.26,6.25,4.96,99.67,80.58,Hyundai,Mizoram,Two-Wheeler,20.0,110.3,6.58,1,2019
6576.0,36511.0,11365.0,9803.0,2262.0,17408.0,111.12,8.0,3.52,106.11,102.68,Honda,,Two-Wheeler,16.0,154.0,5.21,4,2018
8938.0,53806.0,10801.0,8491.0,3589.0,26395.0,106.44,,3.66,99.15,79.89,Mahindra,Telangana,Two-Wheeler,16.0,100.86,9.7,7,2024
,38715.0,8558.0,10851.0,3327.0,14900.0,,6.0,6.6,94.02,,Yamaha,Ladakh,Passenger Vehicle,11.0,100.1,9.87,9,2018
12415.0,28832.0,11010.0,3313.0,3240.0,10760.0,110.03,5.75,7.32,91.5,87.73,Bajaj Auto,Maharashtra,Passenger Vehicle,,66.1,,8,2018
18317.0,42073.0,12957.0,7521.0,4702.0,10161.0,122.76,6.0,-0.8849262175585112,108.34,98.71,Kia,Kerala,Two-Wheeler,19.0,94.67,9.73,8,2016
8618.0,57823.0,6284.0,,4203.0,21558.0,101.9,4.75,7.37,108.28,125.84,TVS Motor,Dadra & Nagar Haveli and Daman & Diu,Two-Wheeler,12.0,80.78,5.08,2,2018
14885.0,48312.0,14084.0,6612.0,3512.0,16865.0,,5.5,7.47,97.73,81.36,TVS Motor,Arunachal Pradesh,Two-Wheeler,,100.22,2.35,10,2025
8276.0,20115.0,11034.0,5065.0,4977.0,4914.0,87.74,5.0,6.86,103.78,82.9,Kia,Arunachal Pradesh,Two-Wheeler,13.0,101.62,3.72,7,2022
12454.0,22713.0,5495.0,5286.0,2529.0,11456.0,,8.0,6.41,126.73,95.49,Bajaj Auto,Rajasthan,Two-Wheeler,25.0,123.1,9.12,2,2024
13748.0,51823.0,6172.0,4827.0,3451.0,16684.0,114.17,4.75,2.43,86.95,115.56,Royal Enfield,West Bengal,Passenger Vehicle,25.0,,6.11,10,2020
7790.0,62546.0,6922.0,13946.0,2560.0,8392.0,98.03,7.0,4.64,91.48,98.39,TVS Motor,Rajasthan,Two-Wheeler,16.0,88.82,6.09,7,2017
9370.0,26096.0,6239.0,3222.0,1831.0,20392.0,88.28,4.25,2.91,,,TVS Motor,Odisha,Two-Wheeler,16.0,92.31,2.05,8,2021
44588.0,104420.0,4070.0,8883.0,3039.0,,108.37,5.5,2.64,96.3,,Honda,Andaman & Nicobar,Two-Wheeler,21.0,95.06,7.95,1,2025
8479.0,48768.0,4748.0,5051.0,2873.0,28267.0,108.72,4.75,7.03,62.84,93.27,Royal Enfield,Dadra & Nagar Haveli and Daman & Diu,Two-Wheeler,17.0,114.62,7.2,5,2019
15316.0,53546.0,,7650.0,3119.0,13131.0,105.97,8.0,3.51,113.14,82.25,Renault,Jammu & Kashmir,Passenger Vehicle,18.0,55.3,5.64,8,2016
5864.0,13858.0,4978.0,5934.050861921982,-613.5280738117747,29270.0,87.92,8.0,2.72,96.74,85.25,Toyota,Chandigarh,Two-Wheeler,15.0,169.7351376469723,8.14,10,2018
10475.0,,15431.0,7518.0,2125.0,35417.0,66.33,6.75,6.86,100.25,104.16,Hero MotoCorp,Andaman & Nicobar,Two-Wheeler,21.0,116.8,7.55,3,2022
17534.0,28952.0,,7214.0,5248.0,19145.0,,5.5,3.28,139.7,,Maruti Suzuki,Sikkim,Passenger Vehicle,14.0,101.45,7.32,10,2021
15727.0,60090.0,8071.0,6641.0,2110.0,20242.0,88.27,6.25,4.2,101.28,126.28,Royal Enfield,Manipur,Passenger Vehicle,21.0,,9.9,1,2016
7945.0,86810.0,10028.0,10825.0,,15449.0,86.23,4.5,4.4,103.81,71.92,Bajaj Auto,Karnataka,Passenger Vehicle,30.0,98.29,5.75,5,2015
14187.0,86919.0,5601.0,12844.0,4145.0,12019.0,106.22,6.5,6.52,107.8,115.14,TVS Motor,Lakshadweep,Two-Wheeler,16.0,108.13,6.95,1,2018
25154.0,96867.0,4469.0,7317.0,4463.0,22672.0,68.63,5.5,6.58,119.59,83.09,Bajaj Auto,Nagaland,Passenger Vehicle,18.0,87.15,5.35,1,2025
6926.0,59420.0,6315.0,8966.0,4329.0,13855.0,,4.0,6.86,108.79,107.55,Hero MotoCorp,Lakshadweep,Passenger Vehicle,,104.21,9.95,2,2023
11998.0,,8545.0,6278.0,6057.0,16343.0,103.72,4.75,4.97,99.09,114.29,Kia,Ladakh,Passenger Vehicle,19.0,113.9,6.9,5,2020
9373.0,69122.0,4208.0,8397.0,3755.0,12634.0,115.95,4.5,4.42,77.0,,Tata Motors,Karnataka,Two-Wheeler,9.0,84.84,6.76,12,2015
11288.0,29903.0,10307.0,10156.0,2470.0,,113.2,5.5,5.81,107.05,109.1,,Meghalaya,Two-Wheeler,33.0,76.4,4.5,11,2019
8070.0,27433.0,8149.0,5148.0,6269.0,12244.0,85.15,4.75,4.65,130.01,98.94,Bajaj Auto,Bihar,Two-Wheeler,10.0,134.15,2.4,6,2019
11032.0,41622.0,8453.0,,4141.0,9976.0,95.23,5.0,6.47,79.12,104.13,Maruti Suzuki,Arunachal Pradesh,Passenger Vehicle,12.0,73.19,3.96,11,2019
25402.0,53896.0,6785.0,9282.0,3607.0,9004.0,103.57,6.0,5.47,87.81,86.1,Royal Enfield,Delhi,Two-Wheeler,12.0,99.55,3.85,11,2024
24918.0,27391.0,11934.0,6868.0,2215.0,11271.0,72.1,4.5,7.44,126.94,55.88,Royal Enfield,Goa,Passenger Vehicle,11.0,,3.19,1,2022
10689.0,58899.0,4120.0,9176.0,4284.0,8523.0,88.25,5.0,,72.86,108.06,Honda,Kerala,Two-Wheeler,28.0,106.5,8.0,6,2023
11449.0,71900.0,6094.0,12683.0,3342.0,6694.0,112.24,6.25,5.34,105.94,88.54,Suzuki Motorcycle,West Bengal,Passenger Vehicle,17.0,87.8,8.2,6,2022
19116.0,39022.0,8026.0,2971.0,3785.0,8457.0,97.21,7.25,4.77,83.84,90.0,Bajaj Auto,Odisha,Passenger Vehicle,18.0,,5.65,3,2021
21458.0,40868.0,12896.0,9868.0,1769.0,6165.0,83.1,4.75,3.01,90.64,106.53,Yamaha,Andhra Pradesh,Passenger Vehicle,23.0,92.49,2.59,7,2020
16510.0,46381.0,8148.0,8205.0,1915.0,18210.0,93.89,6.5,,106.99,,Kia,Kerala,Two-Wheeler,19.0,99.43,3.79,7,2019
6237.0,49245.0,6642.0,3534.0,1439.0,10270.0,95.11,6.5,6.48,97.79,92.61,Honda,Himachal Pradesh,Two-Wheeler,19.0,85.56,2.26,3,2024
21658.0,29020.0,13221.0,5763.0,3909.0,,119.25,6.75,5.63,88.42,117.26,Tata Motors,Rajasthan,Passenger Vehicle,8.0,120.05,2.39,11,2015
3527.0,57285.0,14502.0,5251.0,3898.0,15626.0,87.56,7.75,4.89,108.08,128.28,Maruti Suzuki,Jammu & Kashmir,Two-Wheeler,11.0,97.76,5.41,10,2015
10037.0,22827.0,5865.0,5579.0,4275.0,9395.0,107.6,6.0,6.38,80.07,121.09,Suzuki Motorcycle,Maharashtra,Two-Wheeler,20.0,73.41,8.78,3,2016
12248.0,29222.0,8842.0,9840.0,3934.0,25328.0,97.05,4.5,,132.18,108.57,Renault,Tamil Nadu,Passenger Vehicle,28.0,108.86,9.02,10,2021
9705.0,56908.0,9272.0,,1349.0,15303.0,110.33,5.25,2.43,110.14,104.6,Bajaj Auto,Chhattisgarh,Two-Wheeler,19.0,84.49,7.08,4,2020
25683.0,24976.0,18362.0,9168.0,2733.0,10492.0,86.57,7.5,4.24,97.77,115.24,Hero MotoCorp,Tamil Nadu,Two-Wheeler,,120.78,8.61,7,2016
15043.0,53331.0,7817.0,2707.0,3629.0,6124.0,,4.0,4.43,99.27,105.9,,Karnataka,Passenger Vehicle,19.0,109.96,,2,2015
8614.0,47932.0,,14026.0,3218.0,14494.0,79.27,7.0,6.45,99.12,95.72,Hero MotoCorp,Tripura,Two-Wheeler,13.0,96.8,8.39,12,2020
13078.0,62565.0,12995.764040497548,9939.0,1769.0,10087.0,118.62,5.25,7.91,101.5,90.84,Toyota,Mizoram,Passenger Vehicle,19.0,72.77,5.48,7,2017
9417.0,72674.0,12619.0,11147.0,5550.0,,121.76,6.25,7.29,116.09,,Hero MotoCorp,Arunachal Pradesh,Passenger Vehicle,19.0,95.03,6.75,5,2023
14911.0,23695.0,6201.0,4666.0,1749.0,9684.0,106.45,4.0,5.94,91.52,97.07,Suzuki Motorcycle,Jharkhand,Two-Wheeler,19.0,93.03,8.59,3,2023
22357.0,41381.0,7714.0,4052.0,5625.0,14449.0,119.6,4.0,4.44,100.3,100.3,Royal Enfield,Meghalaya,Two-Wheeler,20.0,80.35,3.88,6,2016
16985.0,22058.0,11017.0,7968.0,2145.0,,76.0,5.5,5.8,86.34,83.52,TVS Motor,Maharashtra,Passenger Vehicle,19.0,117.2,,12,2025
10218.0,27203.0,16608.0,4586.0,3562.0,19981.0,86.53,6.0,7.55,91.33,129.18,Toyota,Dadra & Nagar Haveli and Daman & Diu,Passenger Vehicle,7.0,100.09,2.4,5,2017
13603.0,81315.0,4388.0,9104.0,1358.0,6326.0,73.26,7.75,4.71,116.99,107.7,Royal Enfield,Goa,Passenger Vehicle,23.0,98.53,8.2,7,2022
11052.0,49630.0,,6470.0,3836.0,17002.0,102.28,4.5,2.35,105.56,92.19,Suzuki Motorcycle,Lakshadweep,Two-Wheeler,,71.0,,4,2015
,,14878.0,5461.0,4298.0,8166.0,108.67,8.0,2.09,130.13,104.88,TVS Motor,Manipur,Two-Wheeler,9.0,104.29,2.32,11,2024
,19440.0,16991.0,6526.0,1940.0,9970.0,85.53,5.25,5.87,115.02,102.38,Yamaha,,Passenger Vehicle,17.0,109.72,5.15,11,2022
5364.0,,,6199.0,1997.0,5293.0,100.12,4.75,3.63,75.78,123.97,Mahindra,Bihar,Two-Wheeler,17.0,99.35,3.99,1,2015
23927.0,71209.0,9590.0,6291.0,4152.0,24354.0,106.05,4.75,2.71,98.39,213.92866478669907,Suzuki Motorcycle,Arunachal Pradesh,Passenger Vehicle,21.0,77.99,7.78,4,2021
13779.0,21963.0,10960.0,14266.0,5425.0,10583.0,95.27,7.5,,102.09,98.18,Yamaha,Tripura,Two-Wheeler,20.0,109.25,,6,2023
,76641.0,13869.0,6504.0,4464.8232290938,14065.0,107.24,4.75,7.8,98.25,95.22,Yamaha,Punjab,Passenger Vehicle,15.0,76.18,7.29,3,2016
37830.0,75177.0,8787.0,5128.0,2581.0,26504.0,101.77,4.5,-1.0842247732736219,81.64,63.6,,Jammu & Kashmir,Passenger Vehicle,20.0,113.39,7.07,4,2023
22600.0,57326.0,4154.0,5949.0,1904.0,23632.0,130.78,5.25,5.59,,108.41,Yamaha,Delhi,Two-Wheeler,56.54205746905059,142.92,,2,2023
8409.0,25417.0,6076.0,3917.0,2974.0,13982.0,84.83,7.0,4.5,100.52,130.49,Toyota,Kerala,,18.0,110.22,9.58,5,2015
3892.0,17327.0,7556.0,15092.0,1301.0,,79.89,6.5,7.95,102.7,86.15,Suzuki Motorcycle,Himachal Pradesh,Passenger Vehicle,15.0,81.4,9.61,6,2015
11633.0,66429.0,6188.0,8135.0,1735.0,30440.0,120.78,6.0,5.02,86.08,98.88,Mahindra,Lakshadweep,Passenger Vehicle,16.0,79.86,,11,2021
9949.0,33944.0,20803.0,3825.0,3122.0,17974.0,76.09,4.5,7.82,91.54,116.78,Royal Enfield,,Passenger Vehicle,,125.33,,5,2017
6953.0,56191.0,5790.0,5441.0,3652.0,12661.0,99.42,8.0,5.96,79.47,102.97,Hero MotoCorp,Puducherry,,18.0,86.32,5.98,2,2018
7602.0,77713.0,4224.0,6473.0,2024.0,15486.0,109.24,4.0,5.17,145.47,113.88,Royal Enfield,Arunachal Pradesh,Passenger Vehicle,11.0,101.75,2.31,5,2021
3632.0,32880.0,11342.0,4669.0,2346.0,10997.0,76.39,7.75,4.52,84.17,109.92,Royal Enfield,Odisha,Passenger Vehicle,26.0,84.42,6.66,3,2016
5224.0,51728.0,6729.0,5170.0,2926.0,21235.0,129.82,8.0,7.56,106.53,110.51,Hyundai,Goa,Two-Wheeler,13.0,125.13,7.8,3,2017
18973.0,28033.0,6756.0,11321.0,3074.0,10684.0,118.24,5.25,7.24,96.95,90.72,Yamaha,Tripura,,10.0,57.89,3.59,7,2018
,42118.0,4915.0,3770.0,2322.0,16743.0,75.48,6.25,2.43,,86.48,Hyundai,Tamil Nadu,Passenger Vehicle,17.0,,6.2,9,2018
11491.0,25153.0,10284.0,7727.0,2060.0,3998.0,100.81,,4.46,83.45,94.86,Mahindra,,Passenger Vehicle,20.0,98.54,2.36,7,2024
7298.0,,12586.0,7363.0,5334.0,19551.0,122.21,7.25,6.44,112.46,85.52,Honda,Kerala,Passenger Vehicle,23.0,113.98,7.08,5,2021
5324.0,70419.0,7676.0,5646.0,2186.0,21154.95285316544,124.48,4.75,,142.06,94.99,Honda,Delhi,Two-Wheeler,21.0,123.77,7.52,5,2024
16673.0,28807.0,5700.0,4748.0,1594.0,12745.0,105.04,7.75,4.63,,94.15,Hyundai,Uttar Pradesh,Passenger Vehicle,14.0,101.06,4.48,1,2019
12427.0,32004.0,3571.0,10364.0,2162.0,20323.0,93.91,4.25,7.74,124.67,100.75,Royal Enfield,Karnataka,Passenger Vehicle,12.0,115.96,4.98,1,2018
7731.0,36071.0,3949.0,5654.0,3074.0,12339.0,66.17,4.25,5.86,94.53,119.57,Tata Motors,Mizoram,Passenger Vehicle,21.0,132.2,9.2,4,2021
47486.84837015828,58042.0,15658.0,11049.0,3468.0,21934.0,99.61,7.5,7.91,101.14,93.8,Toyota,Gujarat,Two-Wheeler,17.0,71.53,7.43,7,2015
7742.0,18344.0,3499.0,12783.0,2577.0,22552.0,101.37,,5.17,97.71,83.42,Kia,Haryana,Passenger Vehicle,16.0,114.12,2.91,4,2016
9792.0,17177.0,9026.0,10103.0,1510.0,30598.0,87.74,4.75,7.02,,83.43,Honda,Telangana,Two-Wheeler,22.0,77.04,7.55,5,2022
7263.0,55127.0,13387.0,4089.0,5651.0,19571.0,89.46,4.0,2.98,87.79,119.32,Honda,,Passenger Vehicle,11.0,,5.22,7,2015
14846.0,113536.0,8583.0,9018.0,,8574.0,91.75,,7.57,88.75,126.35,TVS Motor,Lakshadweep,Two-Wheeler,18.0,,2.36,5,2022
7361.0,57407.0,8834.0,5073.0,1662.0,18350.0,103.73,6.25,4.93,116.55,94.39,TVS Motor,Tamil Nadu,Passenger Vehicle,,63.59,9.2,2,2022
18019.0,34512.0,7406.0,13271.0,5409.0,9839.0,95.15,7.5,5.31,80.61,103.67,Kia,Assam,Passenger Vehicle,,97.97,7.79,2,2017
7680.0,17457.0,7915.0,10151.0,4438.0,25087.0,130.71,6.75,3.86,110.91,129.11,Toyota,Arunachal Pradesh,Two-Wheeler,20.0,97.67,4.05,11,2023
11822.0,65315.0,6865.0,,2621.0,22483.0,103.41,4.5,5.98,82.19,84.93,Honda,Lakshadweep,Two-Wheeler,31.0,72.34,,1,2024
17210.0,38540.0,7772.0,8373.0,2534.0,23306.0,96.95,4.75,7.03,,118.48,Yamaha,Uttarakhand,Two-Wheeler,28.0,69.18,8.13,3,2018
10388.0,67603.0,21632.0,4554.0,3026.0,12396.0,98.45,7.25,6.72,,99.43,Royal Enfield,Chhattisgarh,Two-Wheeler,11.0,89.48,7.47,5,2022
13901.0,105414.0,16034.0,4434.0,2672.0,10349.0,58.51,5.0,3.03,101.7,104.2,,Chhattisgarh,Passenger Vehicle,22.0,117.48,5.76,6,2016
,30620.0,12147.0,9252.0,8504.0,19189.0,107.6,5.0,2.15,85.25,86.26,Royal Enfield,Punjab,Two-Wheeler,7.0,145.76,6.81,3,2023
5147.0,29534.0,8227.0,9695.0,3853.0,19800.0,98.12,4.75,3.21,90.49,85.82,Mahindra,Goa,Two-Wheeler,29.0,58.42,7.27,10,2021
12176.0,99261.0,7201.0,7935.0,2560.0,19284.0,86.67,5.5,3.07,118.86,91.68,Maruti Suzuki,Haryana,Passenger Vehicle,13.0,84.97,6.33,8,2025
21366.0,60819.0,9667.0,5833.0,,10615.0,88.61,5.25,7.05,105.16,94.59,Toyota,Jammu & Kashmir,Two-Wheeler,18.0,135.98,8.01,4,2017
11660.0,,10977.0,6393.0,3495.0,,108.68,7.0,7.81,99.96,97.35,Hyundai,Karnataka,Two-Wheeler,10.0,109.42,4.43,3,2022
11458.0,44832.0,8010.0,5439.0,1767.0,8012.0,95.95,7.0,,94.27,87.74,Honda,Chandigarh,Two-Wheeler,17.0,111.68,5.21,5,2016
7750.0,97896.0,6744.0,4685.0,3244.0,26029.0,87.33,6.75,3.84,109.52,83.28,TVS Motor,Telangana,Two-Wheeler,20.0,93.21,9.41,1,2015
18496.0,,3628.0,6575.0,1572.0,14809.0,112.38,4.25,7.94,111.96,107.57,TVS Motor,Uttar Pradesh,Two-Wheeler,,129.07,4.34,2,2015
8270.0,39826.0,10427.0,,3339.0,12853.0,70.1,6.5,4.08,99.14,79.2,Kia,Kerala,,10.0,105.71,6.6,4,2017
19485.0,21302.0,6551.0,,7552.0,17206.0,116.97,,6.75,92.5,138.2,Suzuki Motorcycle,Bihar,Two-Wheeler,16.0,115.29,3.38,11,2024
10016.0,7357.0,17689.0,11600.0,1566.0,7067.0,108.95,4.25,3.48,83.77,230.43052115536653,Bajaj Auto,Himachal Pradesh,Two-Wheeler,14.0,93.71,3.55,12,2016
11284.0,39705.0,8213.0,9515.0,4363.0,7598.0,104.63,4.0,7.92,98.8,116.29,Bajaj Auto,Punjab,,20.0,,8.29,1,2023
19897.0,36990.0,4870.0,7435.0,2233.0,,77.84,6.5,4.26,95.31,101.99,Royal Enfield,Chhattisgarh,Two-Wheeler,11.0,80.0,3.45,10,2015
18566.0,34242.0,5941.0,5065.0,1608.0,11930.0,,6.25,5.1,107.28,89.01,Renault,Lakshadweep,Two-Wheeler,25.0,99.07,7.37,12,2021
28694.0,102479.0,5789.0,5752.0,3472.0,15496.0,120.26,5.75,4.4,108.53,87.22,,Bihar,Passenger Vehicle,19.0,109.43,3.77,11,2015
,48730.0,11404.0,7828.0,1330.0,11618.0,102.94,4.25,6.74,76.32,113.49,Yamaha,Lakshadweep,Passenger Vehicle,38.0,96.47,9.0,4,2024
12284.0,35521.0,9925.0,4295.0,4988.0,19059.0,98.2,8.0,5.81,106.76,85.99,TVS Motor,Odisha,,31.0,95.64,6.43,1,2024
12624.0,20606.0,7635.0,13503.0,4085.0,24554.0,94.57,5.25,,96.87,111.59,Royal Enfield,West Bengal,Two-Wheeler,10.0,110.07,4.58,4,2024
10814.0,,13922.0,4269.0,3163.0,3464.0,90.02,6.75,4.0,120.05,92.92,,Mizoram,Two-Wheeler,24.0,95.09,10.876950726285015,4,2022
11000.0,35851.0,8150.2305116101,4774.0,2524.0,21273.0,102.19,5.5,6.98,114.44,87.13,TVS Motor,Mizoram,Passenger Vehicle,,99.98,7.57,3,2025
29159.0,56929.0,9889.0,8956.0,3548.0,,119.52,7.75,2.64,105.17,111.15,Bajaj Auto,Karnataka,Passenger Vehicle,28.0,108.8,4.25,1,2018
5553.0,55075.0,7098.0,9096.0,3433.0,16919.0,97.39,8.0,4.5,88.2,101.28,Yamaha,Lakshadweep,Two-Wheeler,20.0,104.48,7.96,7,2017
9128.0,58696.0,,14481.0,3519.0,,109.89,5.5,7.2,92.78,114.3,Toyota,Manipur,Two-Wheeler,,113.19,9.17,3,2021
16908.0,76428.0,5736.0,1486.0,5045.0,14040.0,104.84,5.0,6.36,,108.85,Yamaha,Rajasthan,Passenger Vehicle,14.0,128.45,4.85,3,2020
31843.0,73330.0,8358.0,10624.0,5635.0,,97.86,6.0,5.29,85.23,109.38,Renault,Haryana,Two-Wheeler,14.0,125.55,9.02,9,2016
7734.0,25270.0,12229.0,,2416.0,16914.0,62.6,4.0,5.18,106.08,68.4,Suzuki Motorcycle,Chhattisgarh,Passenger Vehicle,,,2.51,8,2020
8175.0,54155.0,7625.0,6750.0,3357.0,24522.0,102.34,4.75,,113.68,104.47,Suzuki Motorcycle,Uttarakhand,Two-Wheeler,13.0,115.79,6.92,7,2023
8160.0,47216.0,11959.0,9024.0,2328.0,,109.24,5.5,7.54,117.12,106.46,,Uttarakhand,Passenger Vehicle,22.0,105.25,5.08,9,2022
12488.0,22837.0,9546.0,1976.0,2936.0,13355.0,98.7,7.25,7.24,103.93,135.04,Honda,,Two-Wheeler,29.0,222.87859531550754,7.3,1,2015
,23188.0,13812.0,4480.0,4713.0,7580.0,108.72,6.0,8.0,133.77,107.53,Toyota,Delhi,Two-Wheeler,14.0,151.86337789666126,3.1,4,2020
11052.0,62458.0,14397.0,4493.0,2079.0,12013.0,104.85,8.0,4.36,102.01,83.57,Kia,Gujarat,Passenger Vehicle,18.0,303.41313659780303,,5,2019
20896.0,80548.0,3301.0,9661.0,2017.0,20680.0,103.31,7.5,2.28,87.95,,Maruti Suzuki,Andhra Pradesh,Two-Wheeler,,98.46,6.9,10,2023
12775.0,57020.0,8254.0,5849.0,3945.0,9591.0,94.39,5.25,3.74,88.79,91.72,Maruti Suzuki,Gujarat,Two-Wheeler,38.0,120.5,4.06,7,2018
28175.0,129211.0,9862.0,4366.0,2445.0,30478.0,102.0,5.5,5.1,120.26,95.07,Suzuki Motorcycle,Andaman & Nicobar,Two-Wheeler,18.0,105.03,4.96,3,2018
11940.0,80093.0,7462.0,7078.0,2436.0,12641.0,102.39,5.5,4.94,111.3,107.19,Honda,Sikkim,Passenger Vehicle,10.0,100.98,5.16,8,2018
17185.0,34527.0,7670.0,10566.0,1384.0,11530.0,72.5,6.25,7.69,190.09316144218695,94.31,Toyota,Karnataka,Two-Wheeler,,126.66,2.01,4,2019
19350.0,18221.0,16425.0,4546.0,3072.0,11925.0,92.36,5.25,2.5,68.37,87.56,Mahindra,Sikkim,Passenger Vehicle,8.0,107.71,2.14,6,2018
,26584.0,5482.0,6346.0,2852.0,8115.0,91.83,6.75,2.21,81.54,,Bajaj Auto,Delhi,Passenger Vehicle,14.0,103.17,4.51,1,2015
25632.0,100119.0,10949.0,10269.0,2737.0,54542.0124430731,,4.5,2.58,73.87,88.78,Kia,Maharashtra,Passenger Vehicle,7.0,111.46,2.72,3,2018
